sk_id,com_cat_1,com_cat_2,com_cat_3,base_type,act,arpu_group,com_cat_7,com_cat_8,device_type_id,internet_type_id,revenue,itc,vas,rent_channel,roam,cost,com_cat_17,com_cat_18,com_cat_19,com_cat_20,com_cat_21,com_cat_22,com_cat_23,com_cat_25,com_cat_26,com_cat_27,com_cat_28,com_cat_29,com_cat_30,com_cat_31,com_cat_32,com_cat_33,com_cat_34
614,50,330,123,14,10,119.0,20,16510.0,50.0,20.0,1.509381,0.523713,0.9060710000000001,0.596179,0.0,0.103282,0.641279,1.173271,0.2621200000000001,7.088277000000001,0.246005,7.063370999999999,1.459248,10,9,0.24293800000000002,0.473618,0.07671499999999999,1.292328,1.492406,0.27579,1.03896,14.0
615,36,948,60,24,12,133.0,18,19428.0,60.0,24.0,1.7515870000000002,0.18881799999999999,1.093606,0.6657780000000001,0.0,0.075675,0.0,0.0,0.3145440000000001,8.52227,0.23157600000000003,8.52227,1.6797799999999998,12,12,0.369749,0.17804999999999999,0.007894000000000002,0.043564000000000005,1.083312,0.330948,1.246752,17.0
616,96,180,30,24,11,119.0,12,11024.0,56.0,17.0,1.659971,0.174015,1.171547,1.1890099999999997,0.0,0.120568,0.0,0.0,0.3145440000000001,8.455199,0.23157600000000003,8.455199,1.5912319999999998,12,12,0.37022199999999994,0.174015,1.7006979999999998,0.0,0.579541,0.330948,1.246752,34.0
618,84,588,60,24,12,142.0,23,18786.0,54.0,27.0,1.969897,0.788187,1.3785830000000001,0.695933,0.0,0.157781,0.0,0.0,0.3145440000000001,8.535662000000002,0.23157600000000003,8.535662000000002,1.810301,12,12,0.75141,0.788187,0.008629999999999999,0.020177,0.986762,0.331204,1.3456569999999999,67.0
619,36,192,60,24,12,71.0,36,14904.0,36.0,36.0,1.410606,0.14329299999999998,1.040808,0.660175,0.0,0.067135,0.0,0.0,0.3145440000000001,8.40865,0.23157600000000003,8.40865,1.40514,12,12,0.07941199999999998,0.14329299999999998,1e-06,0.0,1.569466,0.330948,1.246752,30.0
620,6,71,17,1,1,6.0,2,824.0,5.0,2.0,0.117613,0.001768,0.084167,0.054992,0.0,0.004388,0.0,0.0,0.06617,0.701677,0.044257,0.699332,0.118981,1,0,0.000418,0.001768,0.000158,0.000176,0.002509,0.027579,0.103896,0.0
621,24,84,60,24,12,81.0,36,9783.0,60.0,24.0,1.4600409999999997,0.157731,1.017934,0.6606519999999999,0.0,0.06714099999999999,0.0,0.0,0.3145440000000001,8.426076,0.23157600000000003,8.426076,1.430549,12,12,0.20109999999999997,0.155558,1.7e-05,1.4e-05,0.505274,0.330948,1.246752,120.0
622,36,192,48,24,12,142.0,20,9816.0,60.0,24.0,1.850784,0.327957,1.077269,0.681287,0.0,0.08999599999999999,0.0,0.0,0.3145440000000001,8.546159000000001,0.23157600000000003,8.546159000000001,1.7211359999999998,12,12,0.6157389999999999,0.278473,0.117255,0.597921,1.7211319999999999,0.330948,1.246752,24.0
623,24,384,60,24,12,64.0,36,9408.0,60.0,12.0,1.39031,0.060351999999999996,1.0100040000000001,0.66037,0.0,0.056685,0.0,0.0,0.3145440000000001,8.409586,0.23157600000000003,8.409586,1.396277,12,12,0.047372000000000004,0.060351999999999996,0.0,0.0,0.566207,0.330948,1.385913,102.0
624,48,432,60,24,12,118.0,12,17361.0,60.0,24.0,1.6884390000000002,0.0692,1.018756,0.7264689999999999,0.0,0.063374,0.0,0.0,0.3145440000000001,8.50953,0.23157600000000003,8.50953,1.662125,12,12,0.190725,0.0692,1.06567,0.051927,0.611163,0.330948,1.246752,24.0
626,36,816,60,24,12,59.0,42,5436.0,60.0,15.0,1.36396,0.059227,1.0100040000000001,0.660353,0.0,0.05656799999999999,0.0,0.0,0.3145440000000001,8.400384,0.23157600000000003,8.400384,1.3575270000000002,12,12,0.09641899999999999,0.059136999999999995,9.5e-05,0.002479,0.37009600000000004,0.330948,1.246752,117.0
627,27,414,117,12,9,41.0,27,10814.0,27.0,27.0,1.0237020000000001,0.007606,0.763588,0.49476800000000004,0.0,0.039037,0.0,0.0,0.26106500000000005,6.303172000000001,0.264553,6.301696000000001,1.0354860000000001,9,8,0.005678,0.007606,0.0,0.0,0.20786100000000002,0.24821099999999996,0.935064,21.0
628,60,492,60,24,12,91.0,40,4224.0,36.0,36.0,1.4949620000000003,0.10842000000000002,1.01234,0.660202,0.0,0.06171600000000001,0.0,0.0,0.3145440000000001,8.442589,0.23157600000000003,8.442589,1.4693520000000002,12,12,0.185554,0.10693700000000002,2e-06,0.0,0.329659,0.330948,1.246752,36.0
629,84,888,60,24,12,18.0,66,6681.0,58.0,14.0,1.301234,0.097082,1.010481,0.6597669999999999,0.0,0.060407,0.0,0.0,0.3145440000000001,8.375294000000002,0.23157600000000003,8.375294000000002,1.315174,12,12,0.01458,0.097082,0.0,0.0,0.057878,0.330948,1.246752,120.0
630,96,156,60,24,12,117.0,21,13973.0,60.0,17.0,1.9691450000000001,0.095007,1.5390930000000003,0.667176,0.0,0.09546600000000002,0.0,0.0,0.3145440000000001,8.583654999999998,0.23157600000000003,8.583654999999998,1.972,12,12,0.046458000000000006,0.095007,0.030207999999999995,0.014972000000000001,0.6484129999999999,0.330948,1.246752,68.0
631,60,576,60,24,12,128.0,12,18684.0,60.0,28.0,1.6694499999999999,0.46981399999999995,1.053342,0.663266,0.0,0.10144500000000001,0.0,0.0,0.3145440000000001,8.47335,0.23157600000000003,8.47335,1.512216,12,12,0.764812,0.46962499999999996,0.009694999999999999,0.0,0.882205,0.330948,1.2585819999999999,92.0
632,12,360,56,24,12,137.0,12,7379.0,58.0,12.0,1.9425660000000002,0.393451,1.165481,0.671152,0.007797,0.109407,0.0,0.0,0.3145440000000001,8.563485,0.23157600000000003,8.563485,1.868751,12,12,0.404144,0.393279,0.054173,0.0,0.465955,0.352356,1.2687,83.0
633,60,276,60,24,12,72.0,46,15732.0,60.0,24.0,1.423344,0.090662,1.0116880000000001,0.667995,0.0,0.06048,0.019462,0.0,0.3145440000000001,8.418293,0.23291300000000004,8.417585,1.432285,12,12,0.035258000000000005,0.08865200000000001,0.06933600000000001,0.009923999999999999,0.07580600000000001,0.330948,1.246752,61.0
635,48,648,55,24,12,65.0,12,10710.0,60.0,24.0,1.387688,0.038775,1.048457,0.665285,0.0,0.057399000000000006,0.0,0.0,0.3145440000000001,8.40811,0.23157600000000003,8.40811,1.402408,12,12,0.004724999999999999,0.03647,0.007880999999999999,0.067411,0.144747,0.330948,1.246752,24.0
637,48,612,58,24,12,90.0,35,16456.0,60.0,15.0,1.4928759999999999,0.41234699999999996,1.0100040000000001,0.6637030000000002,0.0,0.092785,0.0,0.0,0.3145440000000001,8.417797,0.23157600000000003,8.417797,1.4645389999999998,12,12,0.081337,0.337848,0.009656000000000001,0.008607,0.31934900000000005,0.43387200000000004,1.436712,98.0
638,12,360,60,24,12,114.0,23,15732.0,60.0,24.0,1.607302,0.046253999999999997,1.068754,0.687387,0.0,0.061236,0.0,0.0,0.3145440000000001,8.482577000000001,0.23157600000000003,8.482577000000001,1.607597,12,12,0.077997,0.046253999999999997,0.021053000000000002,0.16395500000000002,0.9431110000000001,0.330948,1.247213,24.0
639,48,708,114,20,12,107.0,14,6514.0,60.0,12.0,1.561024,0.07655,1.071786,0.695858,0.0,0.06518700000000001,0.0,0.0,0.3145440000000001,8.463198,0.23157600000000003,8.463198,1.545897,12,12,0.105393,0.048395999999999995,0.234836,0.0,0.469885,0.330948,1.246752,36.0
640,12,360,24,24,12,51.0,48,19213.0,60.0,24.0,1.355077,0.024973,1.011044,0.6600010000000001,0.0,0.05312,0.0,0.0,0.3145440000000001,8.399923000000001,0.23157600000000003,8.399923000000001,1.3395160000000002,12,12,0.14014000000000001,0.024973,0.0,0.0,0.12562700000000002,0.330949,1.246752,120.0
641,96,624,60,24,12,86.0,36,18147.0,60.0,16.0,1.4673379999999998,0.010489,1.012442,0.663066,0.0,0.051979,0.0,0.0,0.3145440000000001,8.440391,0.23157600000000003,8.440391,1.4794390000000002,12,12,0.023071,0.009989999999999999,0.000629,0.0,0.194225,0.330948,1.246752,119.0
642,72,420,60,24,12,47.0,36,11112.0,36.0,36.0,1.3281940000000003,0.005021,1.018257,0.6607,0.0,0.051618,0.0,0.0,0.3145440000000001,8.391606999999999,0.23157600000000003,8.391606999999999,1.342488,12,12,0.013342999999999999,0.0049510000000000005,0.0,0.0,0.282089,0.330948,1.247322,40.0
643,36,780,95,22,12,130.0,44,14724.0,36.0,36.0,1.6630500000000001,0.586882,1.1089310000000001,0.663864,0.0,0.117061,0.752016,0.0,0.3145440000000001,8.459001,0.28327600000000003,8.431636,1.5261909999999999,12,12,0.654911,0.586563,0.0,0.0,0.9895860000000001,0.330948,1.246826,36.0
644,72,420,57,24,12,79.0,12,2005.0,82.0,12.0,1.4924330000000001,0.193012,1.017729,0.6695170000000001,0.0,0.071419,0.0,0.0,0.3145440000000001,8.434182999999999,0.23157600000000003,8.434182999999999,1.4425350000000001,12,12,0.26399600000000006,0.145661,0.072581,0.0,0.606703,0.330948,1.246752,53.0
645,88,165,130,16,11,112.0,22,10178.0,37.0,30.0,1.5018710000000002,0.5588850000000001,0.9487639999999999,0.6123669999999999,0.0,0.10529,0.0,0.0,0.42701800000000006,7.7476769999999995,0.25050800000000006,7.739539000000001,1.4341030000000001,11,10,0.360489,0.557898,0.0038690000000000005,0.006546,1.0852669999999998,0.303369,1.142856,56.0
646,84,984,34,24,12,84.0,26,9892.0,68.0,16.0,1.4927570000000001,0.048570999999999996,1.0184090000000001,0.8055480000000002,0.0,0.06749100000000001,0.0,0.0,0.3145440000000001,8.437343,0.23157600000000003,8.437343,1.508094,12,12,0.01067,0.048570999999999996,0.15751600000000002,0.002299,0.16256299999999999,0.330948,1.246752,84.0
647,96,180,48,24,12,123.0,15,15384.0,60.0,24.0,1.6860780000000002,0.952294,1.092072,0.681401,0.0,0.15454299999999999,0.0,0.0,0.3145440000000001,8.438092999999999,0.23157600000000003,8.438092999999999,1.546457,12,12,0.687351,0.9506000000000001,0.006205000000000001,0.058254999999999994,1.031951,0.330948,1.246752,31.0
648,48,600,60,24,12,54.0,36,4906.0,36.0,36.0,1.3527040000000001,0.008827999999999999,1.0475750000000001,0.659684,0.0,0.053848999999999994,0.0,0.0,0.3145440000000001,8.398523,0.23157600000000003,8.398523,1.367742,12,12,0.009575000000000002,0.008827999999999999,2.6000000000000002e-05,0.0,0.12934099999999998,0.330948,1.246752,36.0
649,60,48,24,24,12,60.0,36,15288.0,60.0,24.0,1.376934,0.073789,1.011998,0.66238,0.0,0.058341,0.0,0.0,0.3145440000000001,8.403588999999998,0.23157600000000003,8.403588999999998,1.382676,12,12,0.049782999999999994,0.07355699999999998,0.000317,0.0004,0.390376,0.330948,1.246752,114.0
651,60,828,60,24,12,86.0,12,10536.0,60.0,32.0,1.4793889999999998,0.066112,1.0698029999999998,0.6613169999999999,0.0,0.061267999999999996,0.0,0.0,0.3145440000000001,8.437446000000001,0.23157600000000003,8.437446000000001,1.451874,12,12,0.19797999999999996,0.066112,0.005487,0.0,0.633798,0.330948,1.246752,117.0
652,12,360,33,24,12,114.0,16,5136.0,60.0,24.0,1.653066,0.197689,1.039098,0.6685559999999999,0.0,0.07322100000000001,0.050402,0.8451839999999999,0.3145440000000001,8.489429,0.24395100000000003,8.486462999999999,1.596305,12,12,0.317063,0.19650600000000004,0.005549999999999999,0.050949,0.463294,0.349336,1.251551,93.0
653,84,312,60,24,12,31.0,36,7752.0,36.0,36.0,1.318289,0.010888,1.0100040000000001,0.659846,0.0,0.05160500000000001,0.0,0.0,0.3145440000000001,8.388124000000001,0.23157600000000003,8.388124000000001,1.333191,12,12,0.010561000000000001,0.010888,0.0,0.0,0.095595,0.330948,1.2481119999999999,107.0
654,24,696,60,24,11,36.0,48,19341.0,58.0,14.0,1.318274,0.009111000000000001,1.010035,0.6596279999999999,0.0,0.05140899999999999,0.0,0.0,0.3145440000000001,8.388269,0.23157600000000003,8.388269,1.325787,12,12,0.040587,0.009111000000000001,0.0,0.0,0.035614,0.330948,1.246778,120.0
655,12,360,122,19,12,139.0,18,9286.0,50.0,24.0,2.007245,0.8349070000000002,1.126823,0.675149,0.0,0.14437899999999998,0.952733,0.0,0.3145440000000001,8.559211,0.29708,8.524543,1.815521,12,12,0.896704,0.828045,0.023902000000000003,0.07434800000000001,1.0830130000000002,0.331061,1.2574539999999998,45.0
656,36,72,60,24,12,101.0,48,17380.0,52.0,20.0,1.5311590000000004,0.28088399999999997,1.012458,0.6604840000000001,0.0,0.07930799999999998,0.0,0.0,0.3145440000000001,8.441731,0.23157600000000003,8.441731,1.420862,12,12,0.55221,0.28088399999999997,0.0,0.0,0.684408,0.330948,1.246752,75.0
657,48,456,60,24,12,40.0,84,6012.0,60.0,12.0,1.3401439999999998,0.0076760000000000005,1.0152,0.659607,0.0,0.051601,0.0,0.0,0.3145440000000001,8.395834,0.23157600000000003,8.395834,1.337791,12,12,0.08627699999999999,0.0076760000000000005,0.0,0.0,0.043257,0.33097,1.2675,110.0
658,36,132,60,24,12,71.0,44,13536.0,60.0,12.0,1.4104619999999999,0.075829,1.029628,0.667785,0.0,0.060132,0.0,0.0,0.3145440000000001,8.414023,0.23157600000000003,8.414023,1.4079119999999998,12,12,0.08566,0.074083,0.041661000000000004,0.0,0.327083,0.330948,1.246752,111.0
659,84,876,60,24,12,64.0,36,12012.0,36.0,36.0,1.4025009999999998,0.033218000000000004,1.0100040000000001,0.6600710000000001,0.0,0.053898,0.0,0.0,0.3145440000000001,8.416044000000001,0.23157600000000003,8.416044000000001,1.3333699999999997,12,12,0.375742,0.032926000000000004,0.0,0.0,0.262384,0.330948,1.246752,44.0
660,36,792,60,24,12,144.0,12,1368.0,60.0,24.0,1.7584620000000002,0.188819,1.057261,0.675199,0.0,0.07403300000000002,0.0,0.0,0.3145440000000001,8.525962,0.23157600000000003,8.525962,1.7344529999999998,12,12,0.18586499999999997,0.188819,0.018736000000000003,0.135814,0.7531959999999999,0.330948,1.246752,24.0
661,60,720,60,24,12,73.0,48,11400.0,36.0,36.0,1.432878,0.051314000000000005,1.0952330000000001,0.659931,0.0,0.061322,0.0,0.0,0.3145440000000001,8.421006,0.23157600000000003,8.421006,1.4138080000000002,12,12,0.14928100000000002,0.051314000000000005,0.0,0.0,0.164799,0.330948,1.246752,120.0
662,48,456,60,24,12,83.0,37,18180.0,60.0,24.0,1.471296,0.023264,1.0101040000000001,0.660453,0.0,0.052923,0.0,0.0,0.3145440000000001,8.441059000000001,0.23157600000000003,8.441059000000001,1.435513,12,12,0.22183599999999998,0.023264,0.00011,0.0,1.382193,0.330948,1.246752,12.0
663,36,336,60,24,12,72.0,48,10619.0,60.0,19.0,1.415125,0.22060799999999997,1.011154,0.66002,0.0,0.073048,0.0,0.0,0.3145440000000001,8.405664999999999,0.23157600000000003,8.405664999999999,1.3906330000000002,12,12,0.140854,0.22060799999999997,2.6000000000000002e-05,0.0,0.245102,0.330948,1.246752,120.0
664,28,296,47,4,4,6.0,12,392.0,20.0,8.0,0.43425400000000003,0.0,0.338139,0.219888,0.0,0.016925,0.0,0.0,0.104848,2.794432,0.077192,2.794432,0.439946,4,3,0.00029,0.0,0.0,0.0,0.008781,0.110316,0.415584,10.0
665,24,384,60,24,12,62.0,44,3660.0,36.0,36.0,1.3774450000000003,0.037361,1.0395180000000002,0.6603250000000002,0.0,0.05627800000000001,0.0,0.0,0.3145440000000001,8.405367,0.23157600000000003,8.405367,1.38116,12,12,0.059895000000000004,0.037361,0.0,0.0,0.531251,0.330948,1.246752,36.0
666,84,468,60,24,12,57.0,36,16810.0,38.0,36.0,1.363442,0.071138,1.0105979999999999,0.6603249999999999,0.0,0.057817,0.0,0.0,0.3145440000000001,8.399236000000002,0.23157600000000003,8.399236000000002,1.363731,12,12,0.07362300000000001,0.07060500000000001,1e-06,0.0,0.130968,0.330948,1.246752,85.0
667,72,135,117,12,8,51.0,18,4443.0,29.0,25.0,1.0820349999999999,0.1758,0.774556,0.495255,0.0,0.05692099999999999,0.36231800000000003,0.0,0.23590800000000006,6.309891,0.198591,6.296707000000001,1.072535,9,8,0.062609,0.1758,0.0,0.0,0.110484,0.24821099999999996,0.959925,56.0
668,96,144,60,24,12,116.0,19,8064.0,36.0,36.0,1.620358,0.013661000000000001,1.1010430000000002,0.660887,0.0,0.05794500000000001,0.0,0.0,0.3145440000000001,8.489729,0.23157600000000003,8.489729,1.6285790000000004,12,12,0.043281,0.013661000000000001,0.0,0.0,0.703316,0.330948,1.264769,66.0
669,24,384,60,24,12,60.0,36,11244.0,36.0,36.0,1.360664,0.02029,1.05538,0.6600560000000001,0.0,0.055557999999999996,0.0,0.0,0.3145440000000001,8.400006000000001,0.23157600000000003,8.400006000000001,1.375409,12,12,0.0031399999999999996,0.02029,0.0,0.0,0.33976999999999996,0.330948,1.246752,36.0
670,12,108,36,3,3,31.0,6,2955.0,15.0,6.0,0.433117,0.021450999999999998,0.403713,0.173799,0.0,0.025426999999999998,0.223048,0.0,0.078636,2.1238409999999996,0.073229,2.115724,0.437194,3,2,0.001324,0.021219000000000002,0.151816,0.0,0.166913,0.082737,0.311688,0.0
671,36,684,60,24,12,105.0,12,19416.0,60.0,24.0,1.555774,0.349964,1.0100040000000001,0.6765120000000001,0.0,0.08744600000000001,0.0,0.0,0.3145440000000001,8.444108,0.23157600000000003,8.444108,1.5134079999999999,12,12,0.214617,0.349964,0.039833,0.14117200000000002,0.33585899999999996,0.330948,1.246752,24.0
672,48,600,60,24,12,98.0,12,2592.0,60.0,24.0,1.5185909999999998,0.23089699999999996,1.0582880000000001,0.6598790000000001,0.0,0.07718,0.0,0.0,0.3145440000000001,8.438949000000001,0.23157600000000003,8.438949000000001,1.489367,12,12,0.20435399999999998,0.229639,3.9e-05,0.0,0.38269000000000003,0.330949,1.252049,115.0
673,6,180,72,6,6,64.0,12,756.0,30.0,12.0,0.8554909999999999,0.223672,0.5050020000000001,0.332639,0.0,0.048236,0.386715,0.0,0.15727200000000002,4.2459229999999994,0.150741,4.231852,0.7956519999999999,6,5,0.299555,0.223672,0.0037830000000000003,0.010239999999999999,0.347058,0.16547399999999998,0.623376,27.0
674,96,156,24,24,12,50.0,36,4548.0,60.0,24.0,1.3400539999999999,0.0056040000000000005,1.028227,0.659795,0.0,0.05226,0.0,0.0,0.3145440000000001,8.395291,0.23157600000000003,8.395291,1.3550309999999999,12,12,0.009715999999999999,0.0056040000000000005,2e-06,0.0,0.112464,0.330948,1.246752,120.0
675,12,360,60,24,12,121.0,15,20057.0,60.0,24.0,1.627238,0.42136900000000005,1.016475,0.664821,0.0,0.09421700000000001,0.0,0.0,0.3145440000000001,8.464061,0.23157600000000003,8.464061,1.54765,12,12,0.40292500000000003,0.42115700000000006,0.009842000000000002,0.000678,1.058195,0.330954,1.246752,12.0
677,96,144,60,24,12,100.0,40,8976.0,60.0,12.0,1.532573,0.048192000000000006,1.1290059999999997,0.660097,0.0,0.06323200000000001,0.0,0.0,0.3145440000000001,8.454678999999999,0.23157600000000003,8.454678999999999,1.534796,12,12,0.068355,0.047884,8e-06,0.0,0.28165100000000004,0.330948,1.246752,120.0
678,36,792,60,24,12,15.0,12,12964.0,60.0,16.0,1.2991769999999998,0.0,1.0100040000000001,0.6595940000000001,0.0,0.05047500000000001,0.0,0.0,0.3145440000000001,8.382259999999999,0.23157600000000003,8.382259999999999,1.3129080000000002,12,12,0.015460999999999999,0.0,0.0,0.0,0.012776,0.330948,1.246752,100.0
679,63,351,45,18,9,64.0,9,1116.0,45.0,18.0,1.10162,0.09349199999999999,0.7612300000000001,0.527261,0.0,0.050191,0.0,0.0,0.23590800000000006,6.322010000000001,0.173682,6.322010000000001,1.104656,9,9,0.044848,0.053998000000000004,0.089447,0.0,0.10509299999999999,0.24821099999999996,0.935064,39.0
680,60,48,60,24,12,81.0,36,12361.0,36.0,36.0,1.455812,0.010419000000000001,1.105633,0.6638270000000001,0.0,0.058148000000000005,0.0,0.0,0.3145440000000001,8.431549,0.23157600000000003,8.431549,1.45333,12,12,0.079969,0.010419000000000001,4e-06,0.0,0.704793,0.330948,1.246752,36.0
681,84,756,60,24,12,96.0,18,4348.0,40.0,32.0,1.521122,0.14880800000000002,1.0561,0.662494,0.0,0.06888300000000001,0.0,0.0,0.3145440000000001,8.446266999999999,0.23157600000000003,8.446266999999999,1.5257290000000001,12,12,0.054061000000000005,0.14880800000000002,5.7e-05,0.0,0.5879650000000001,0.340104,1.4599300000000002,96.0
682,12,360,33,24,12,143.0,42,1320.0,60.0,24.0,1.9416260000000003,0.36502100000000004,1.282824,0.722882,0.0,0.11053800000000001,0.000336,0.0,0.3145440000000001,8.56228,0.23159900000000003,8.562268,1.8623150000000002,12,12,0.422725,0.3574320000000001,0.03662500000000001,0.46249699999999994,0.706587,0.330948,1.249166,24.0
683,48,648,60,24,12,139.0,35,10164.0,60.0,24.0,1.874908,1.12325,1.052365,0.6700689999999999,0.0,0.16845000000000002,0.0,0.0,0.3145440000000001,8.493907,0.23157600000000003,8.493907,1.8622260000000002,12,12,0.130411,1.1231200000000001,0.080973,0.002627,2.543371,0.33112,1.246983,18.0
684,36,72,57,24,12,114.0,12,17820.0,60.0,12.0,1.599376,0.031024000000000003,1.011374,0.8575560000000001,0.0,0.06934599999999999,0.0,0.0,0.3145440000000001,8.473500000000001,0.23157600000000003,8.473500000000001,1.549589,12,12,0.294273,0.031024000000000003,0.5274399999999999,0.0,0.089471,2.6619169999999994,1.327872,60.0
685,72,660,60,24,12,112.0,26,11556.0,36.0,36.0,1.5795299999999999,0.07006599999999999,1.3212659999999998,0.6599909999999999,0.0,0.078066,0.0,0.0,0.3145440000000001,8.459747,0.23157600000000003,8.459747,1.5805390000000001,12,12,0.068063,0.06954699999999998,0.0,0.0,0.324272,0.330948,1.246752,34.0
686,3,90,36,3,3,27.0,6,375.0,15.0,5.0,0.39351600000000003,0.14462,0.257193,0.168033,0.0,0.027899,0.09503400000000001,0.0,0.078636,2.107964,0.068155,2.1045059999999998,0.371024,3,2,0.11809900000000001,0.14462,0.004171,0.01775,0.14362799999999998,0.085132,0.312427,0.0
688,60,576,60,24,12,120.0,16,1128.0,60.0,12.0,1.626525,0.10251199999999999,1.038817,0.6694650000000001,0.0,0.063584,0.0,0.0,0.3145440000000001,8.487535,0.23157600000000003,8.487535,1.4408790000000002,12,12,0.890852,0.10202199999999999,0.030695,0.0,1.272476,0.331006,1.246756,84.0
690,48,732,60,24,12,92.0,48,9504.0,60.0,24.0,1.492503,0.035041,1.076458,0.661099,0.0,0.058523,0.0,0.0,0.3145440000000001,8.444196999999999,0.23157600000000003,8.444196999999999,1.4991590000000001,12,12,0.048644,0.035041,2.8e-05,0.004935,0.9727310000000001,0.330948,1.246752,111.0
691,48,708,54,24,12,108.0,12,15348.0,60.0,24.0,1.5646449999999998,0.033436,1.0176150000000002,0.694706,0.0,0.057151999999999994,0.0,0.0,0.3145440000000001,8.470697999999999,0.23157600000000003,8.470697999999999,1.56525,12,12,0.062251,0.032314,0.046276000000000005,0.229547,0.39672,0.330948,1.246752,24.0
692,12,360,60,24,12,144.0,18,19308.0,60.0,24.0,1.829212,0.277006,1.019992,0.8564970000000001,0.0,0.094873,0.0,0.0,0.3145440000000001,8.534775,0.23157600000000003,8.534775,1.7875430000000003,12,12,0.240952,0.262107,0.18520699999999998,1.397165,0.578207,0.330948,1.246752,24.0
